row_id,cell_id,cycle_index,discharge_capacity,charge_capacity,discharge_energy,charge_energy,dc_internal_resistance,temperature_maximum,temperature_average,temperature_minimum,energy_efficiency,charge_throughput,energy_throughput,charge_duration,time_temperature_integrated,paused
11,surrogate_cell_00011,16,1.0481497,1.048099,3.2014084,3.6373565,,32.23723220825195,31.8210506439209,31.396583557128906,0.8801469802856445,17.76625633239746,61.74532699584961,640.0,1493.746468098958,0.0
11,surrogate_cell_00011,17,1.0481778,1.0481409,3.2016938,3.6372724,,32.30293655395508,31.87869644165039,31.509056091308594,0.8802458047866821,18.81439781188965,65.38259887695312,640.0,1427.8764811197916,0.0
11,surrogate_cell_00011,18,1.0482827,1.048272,3.2022493,3.6375301,,32.36463165283203,31.92336082458496,31.479171752929688,0.8803361654281616,19.862668991088867,69.02013397216797,640.0,1498.6433349609374,0.0
11,surrogate_cell_00011,19,1.0483786,1.0482395,3.2025154,3.6372893,,32.411739349365234,31.9732608795166,31.590375900268555,0.8804675936698914,20.910907745361328,72.65741729736328,512.0,1432.96591796875,0.0
11,surrogate_cell_00011,20,1.0484632,1.0484238,3.2026818,3.6380663,,32.35537338256836,31.969465255737305,31.534292221069336,0.8803253173828125,21.959331512451172,76.29548645019531,640.0,1432.3015421549478,0.0
11,surrogate_cell_00011,21,1.0484291,1.0483724,3.2025375,3.6376872,,32.41297149658203,32.01168441772461,31.658477783203125,0.8803773522377014,23.00770378112793,79.93317413330078,640.0,1502.1300048828125,0.0
11,surrogate_cell_00011,22,1.0485176,1.0484377,3.2030253,3.637805,,32.445770263671875,32.03078842163086,31.678016662597656,0.8804829716682434,24.056142807006836,83.57097625732422,640.0,1435.1957967122394,0.0
11,surrogate_cell_00011,23,1.0486577,1.0485431,3.2031271,3.6379683,,32.414363861083984,32.003787994384766,31.60167694091797,0.880471408367157,25.104684829711914,87.20894622802734,640.0,1501.462373860677,0.0
11,surrogate_cell_00011,24,1.0486411,1.0485467,3.2027438,3.6380329,,32.3303337097168,31.932292938232422,31.545053482055664,0.8803504109382629,26.15323257446289,90.84697723388672,512.0,1430.1694905598956,0.0
11,surrogate_cell_00011,25,1.0486301,1.0485704,3.2024119,3.6381183,,32.272823333740234,31.94022560119629,31.562467575073242,0.8802385330200195,27.20180320739746,94.48509979248047,640.0,1430.063566080729,0.0
11,surrogate_cell_00011,26,1.0487014,1.0486374,3.2024462,3.6382718,,32.382930755615234,31.92585563659668,31.486770629882812,0.880210816860199,28.25044059753418,98.12336730957031,640.0,1498.0395833333332,0.0
11,surrogate_cell_00011,27,1.0487645,1.0486498,3.202275,3.638304,,32.261131286621094,31.84927749633789,31.411428451538086,0.8801559805870056,29.299089431762695,101.76167297363281,512.0,1426.343575032552,0.0
11,surrogate_cell_00011,28,1.0487736,1.0487349,3.2021074,3.6387417,,32.34646987915039,31.90917205810547,31.427204132080078,0.8800040483474731,30.347824096679688,105.4004135131836,640.0,1428.896944173177,0.0
11,surrogate_cell_00011,29,1.0487468,1.048694,3.201771,3.6385736,,32.390380859375,31.940671920776367,31.395483016967773,0.8799522519111633,31.39651870727539,109.03898620605469,640.0,1498.6455810546875,0.0
11,surrogate_cell_00011,30,1.0487566,1.0487412,3.2017064,3.6387401,,32.37263870239258,31.90920639038086,31.447357177734375,0.8798941969871521,32.44525909423828,112.67772674560547,512.0,1428.7889526367187,0.0
11,surrogate_cell_00011,31,1.0488559,1.0487657,3.2021201,3.6387475,,32.3946533203125,31.93379020690918,31.43961524963379,0.8800061345100403,33.49402618408203,116.31647491455078,512.0,1430.122570800781,0.0
11,surrogate_cell_00011,32,1.048977,1.0489066,3.2024908,3.63906,,32.41707229614258,31.96514892578125,31.50179672241211,0.8800324201583862,34.542930603027344,119.95553588867188,640.0,1431.6293904622394,0.0
11,surrogate_cell_00011,33,1.0489098,1.0488788,3.20223,3.6389456,,32.4602165222168,31.979005813598633,31.54548454284668,0.879988431930542,35.59181213378906,123.594482421875,640.0,1500.5063313802084,0.0
11,surrogate_cell_00011,34,1.0490013,1.0489535,3.2023861,3.6390803,,32.476402282714844,31.99285316467285,31.548845291137695,0.8799987435340881,36.64076614379883,127.23356628417969,512.0,1433.1016072591144,0.0
11,surrogate_cell_00011,35,1.0490124,1.0489485,3.202399,3.6392212,,32.453922271728516,32.00167465209961,31.5714111328125,0.8799682259559631,37.68971252441406,130.87278747558594,640.0,1433.4203002929685,0.0
11,surrogate_cell_00011,36,1.0490239,1.0489697,3.2025139,3.6392009,,32.42711639404297,32.01947784423828,31.57175064086914,0.8800047039985657,38.73868179321289,134.51197814941406,640.0,1434.2207885742187,0.0
11,surrogate_cell_00011,37,1.0489762,1.0489733,3.2024806,3.6391082,,32.442237854003906,32.05215072631836,31.58742332458496,0.8800179958343506,39.787654876708984,138.15109252929688,640.0,1504.0957316080728,0.0
11,surrogate_cell_00011,38,1.0489805,1.0489361,3.2024934,3.6387172,,32.47356033325195,32.090057373046875,31.678329467773438,0.8801160454750061,40.83659362792969,141.78981018066406,512.0,1436.968127441406,0.0
11,surrogate_cell_00011,39,1.0490308,1.0489832,3.2024484,3.6388223,,32.47090530395508,32.10218811035156,31.71460723876953,0.8800782561302185,41.88557434082031,145.4286346435547,640.0,1437.823409016927,0.0
11,surrogate_cell_00011,40,1.049073,1.0489866,3.2025168,3.6388412,,32.48231887817383,32.10349655151367,31.686439514160156,0.8800925016403198,42.93456268310547,149.06747436523438,640.0,1437.9820922851563,0.0
11,surrogate_cell_00011,41,1.049065,1.0487021,3.2025125,3.6378946,,32.519737243652344,32.116390228271484,31.691341400146484,0.8803203105926514,43.9832649230957,152.7053680419922,640.0,1506.852921549479,0.0
11,surrogate_cell_00011,42,1.0491302,1.0490777,3.2025788,3.6391213,,32.536582946777344,32.13554000854492,31.74010467529297,0.880041778087616,45.03234100341797,156.344482421875,512.0,1439.260656738281,0.0
11,surrogate_cell_00011,43,1.0491004,1.0490901,3.2021966,3.6391599,,32.52806854248047,32.12330627441406,31.75406265258789,0.879927396774292,46.0814323425293,159.983642578125,640.0,1438.8991739908852,0.0
11,surrogate_cell_00011,44,1.0491235,1.0490676,3.2026525,3.6391754,,32.56657028198242,32.15742111206055,31.723373413085938,0.880048930644989,47.13050079345703,163.62281799316406,640.0,1440.4036214192706,0.0
11,surrogate_cell_00011,45,1.0491108,1.0490608,3.20241,3.6390433,,32.55617904663086,32.200897216796875,31.84081268310547,0.8800142407417297,48.179561614990234,167.26187133789062,640.0,1511.040120442708,0.0
11,surrogate_cell_00011,46,1.0491073,1.0490859,3.2024035,3.6390152,,32.63832092285156,32.21422576904297,31.82870864868164,0.8800192475318909,49.22864532470703,170.90087890625,512.0,1443.0486450195312,0.0
11,surrogate_cell_00011,47,1.0491379,1.0490764,3.2024655,3.6389587,,32.61906814575195,32.237491607666016,31.845584869384766,0.8800499439239502,50.2777214050293,174.5398406982422,512.0,1444.0021809895832,0.0
11,surrogate_cell_00011,48,1.0491946,1.0491062,3.2025266,3.6389904,,32.60344696044922,32.24525833129883,31.827911376953125,0.8800591230392456,51.32682800292969,178.1788330078125,640.0,1444.0669921875,0.0
11,surrogate_cell_00011,49,1.0491618,1.0490983,3.2023709,3.6390097,,32.65169906616211,32.26521682739258,31.826068878173828,0.8800116181373596,52.37592697143555,181.81784057617188,640.0,1445.3509806315103,0.0
11,surrogate_cell_00011,50,1.0492004,1.0491108,3.2022841,3.6390891,,32.67814636230469,32.26886749267578,31.90416145324707,0.8799685835838318,53.4250373840332,185.45692443847656,640.0,1445.0950358072917,0.0
11,surrogate_cell_00011,51,1.0492543,1.0491548,3.2024982,3.6391673,,32.64463806152344,32.31134796142578,31.95063018798828,0.8800085186958313,54.47419357299805,189.09609985351562,640.0,1516.4172200520832,0.0
11,surrogate_cell_00011,52,1.0492568,1.0492083,3.202481,3.6393943,,32.696285247802734,32.35045623779297,31.933914184570312,0.8799489140510559,55.523399353027344,192.73548889160156,512.0,1448.9318277994792,0.0
11,surrogate_cell_00011,53,1.0492584,1.0492105,3.202316,3.6393857,,32.6768798828125,32.38237762451172,31.93376350402832,0.879905641078949,56.57261276245117,196.3748779296875,640.0,1449.6750244140624,0.0
11,surrogate_cell_00011,54,1.0491731,1.0490969,3.2004261,3.6389031,,32.76962661743164,32.298030853271484,31.814786911010742,0.8795029520988464,57.621707916259766,200.01377868652344,640.0,1445.717667643229,0.0
11,surrogate_cell_00011,55,1.0491503,1.0490831,3.2002716,3.6396544,,32.55511474609375,32.22138595581055,31.84052085876465,0.8792789578437805,58.67079162597656,203.6534423828125,640.0,1511.7866739908852,0.0
11,surrogate_cell_00011,56,1.0491205,1.0490507,3.2002213,3.6394489,,32.48638153076172,32.1887321472168,31.847179412841797,0.8793147802352905,59.71984100341797,207.2928924560547,512.0,1441.3743286132812,0.0
11,surrogate_cell_00011,57,1.0491116,1.0490159,3.2000511,3.6391487,,32.56114196777344,32.20602798461914,31.868810653686523,0.8793405890464783,60.76885986328125,210.93203735351562,512.0,1442.7719075520831,0.0
11,surrogate_cell_00011,58,1.0491148,1.048997,3.2000046,3.6391416,,32.6030158996582,32.20964050292969,31.815139770507812,0.87932950258255,61.81785583496094,214.57118225097656,640.0,1442.3306315104167,0.0
11,surrogate_cell_00011,59,1.0490878,1.0490248,3.1996763,3.6391685,,32.5947265625,32.17487716674805,31.775033950805664,0.8792328238487244,62.866878509521484,218.21034240722656,640.0,1441.0305704752604,0.0
11,surrogate_cell_00011,60,1.0490514,1.0490204,3.1992455,3.6392074,,32.58749771118164,32.24312973022461,31.849985122680664,0.8791050314903259,63.91590118408203,221.84954833984375,640.0,1512.9240234374997,0.0
11,surrogate_cell_00011,61,1.0490735,1.0490208,3.1992691,3.6392546,,32.518672943115234,32.16651153564453,31.780061721801758,0.8791000843048096,64.96492004394531,225.48880004882812,512.0,1441.086356608073,0.0
11,surrogate_cell_00011,62,1.0490522,1.0489143,3.1989598,3.6388574,,32.52120590209961,32.2171630859375,31.85222816467285,0.8791110515594482,66.01383209228516,229.12767028808594,512.0,1442.9436645507812,0.0
11,surrogate_cell_00011,63,1.0490131,1.0489349,3.1984129,3.6390049,,32.52825927734375,32.20132064819336,31.850130081176758,0.8789251446723938,67.0627670288086,232.76666259765625,640.0,1442.1768229166664,0.0
11,surrogate_cell_00011,64,1.0490212,1.0489526,3.1979108,3.6393404,,32.49730682373047,32.123958587646484,31.77967643737793,0.878706157207489,68.11172485351562,236.406005859375,640.0,1438.9337483723957,0.0
11,surrogate_cell_00011,65,1.0489905,1.048923,3.1975555,3.6394463,,32.43305969238281,32.12245178222656,31.77168846130371,0.8785829544067383,69.16064453125,240.0454559326172,640.0,1438.6296630859374,0.0
11,surrogate_cell_00011,66,1.0489706,1.0489813,3.197196,3.6392808,,32.62123489379883,32.13444137573242,31.75993537902832,0.878524124622345,70.20962524414062,243.6847381591797,640.0,1440.1608561197916,0.0
11,surrogate_cell_00011,67,1.0489118,1.0488247,3.1963451,3.6394711,,32.34821701049805,32.01259994506836,31.667964935302734,0.8782444000244141,71.25845336914062,247.32420349121094,640.0,1502.465193684896,0.0
11,surrogate_cell_00011,68,1.0488582,1.0488309,3.1960583,3.6396959,,32.34095001220703,32.00823211669922,31.689830780029297,0.8781113624572754,72.30728149414062,250.96389770507812,512.0,1434.0792561848955,0.0
11,surrogate_cell_00011,69,1.0488294,1.0487671,3.1956522,3.6394069,,32.56993103027344,32.020751953125,31.614206314086914,0.8780695199966431,73.35604858398438,254.6033172607422,512.0,1434.9434204101562,0.0
11,surrogate_cell_00011,70,1.0488205,1.0487396,3.1954536,3.6393361,,32.38735580444336,32.03565216064453,31.710430145263672,0.8780320286750793,74.40479278564453,258.2426452636719,640.0,1435.3512451171873,0.0
11,surrogate_cell_00011,71,1.0487846,1.0487382,3.195153,3.6393042,,32.368621826171875,32.00482177734375,31.58017349243164,0.8779571056365967,75.45352935791016,261.8819580078125,640.0,1433.688301595052,0.0
11,surrogate_cell_00011,72,1.0487366,1.0486977,3.194572,3.6392181,,32.32969665527344,32.01994323730469,31.652223587036133,0.87781822681427,76.50222778320312,265.52117919921875,640.0,1434.0850626627603,0.0
11,surrogate_cell_00011,73,1.0486774,1.0486351,3.1939745,3.6390278,,32.33956527709961,31.970197677612305,31.565595626831055,0.8776999711990356,77.55085754394531,269.1601867675781,640.0,1431.8032552083332,0.0
11,surrogate_cell_00011,74,1.0485984,1.0486052,3.1931262,3.6390369,,32.271331787109375,31.937414169311523,31.510656356811523,0.8774646520614624,78.5994644165039,272.7992248535156,640.0,1498.349755859375,0.0
11,surrogate_cell_00011,75,1.0485624,1.0485572,3.1927183,3.6389713,,32.258663177490234,31.922258377075195,31.5238094329834,0.8773683905601501,79.64802551269531,276.4382019042969,512.0,1429.3419392903645,0.0
11,surrogate_cell_00011,76,1.0485464,1.0484726,3.1924191,3.6387315,,32.31427001953125,31.951108932495117,31.57999610900879,0.8773439526557922,80.69649505615234,280.0769348144531,512.0,1431.2044189453125,0.0
11,surrogate_cell_00011,77,1.0484692,1.0484904,3.1920292,3.6388907,,32.27214431762695,31.936128616333008,31.522682189941406,0.8771983981132507,81.74498748779297,283.7158203125,512.0,1430.5779947916665,0.0
11,surrogate_cell_00011,78,1.048504,1.0484687,3.1921191,3.6387403,,32.294864654541016,31.962305068969727,31.552001953125,0.877259373664856,82.79345703125,287.35455322265625,640.0,1430.7987060546875,0.0
11,surrogate_cell_00011,79,1.0485421,1.0484626,3.19209,3.6387672,,32.35327911376953,31.994956970214844,31.58654022216797,0.8772448897361755,83.8419189453125,290.99334716796875,640.0,1432.6977132161458,0.0
11,surrogate_cell_00011,80,1.0484518,1.0484936,3.1919236,3.6390009,,32.34016799926758,32.00139236450195,31.650672912597656,0.8771428465843201,84.89041137695312,294.63232421875,640.0,1433.3425211588542,0.0
11,surrogate_cell_00011,81,1.0485283,1.0484756,3.1920156,3.6387582,,32.417335510253906,32.02189254760742,31.654911041259766,0.8772266507148743,85.93888854980469,298.2710876464844,640.0,1434.520125325521,0.0
11,surrogate_cell_00011,82,1.0485193,1.0484689,3.1917403,3.6387622,,32.40142822265625,31.987932205200195,31.591171264648438,0.8771499991416931,86.98735809326172,301.90985107421875,640.0,1432.9654093424479,0.0
11,surrogate_cell_00011,83,1.0484918,1.0484279,3.1918137,3.6386633,,32.47277069091797,32.110260009765625,31.770788192749023,0.8771940469741821,88.03578186035156,305.54852294921875,640.0,1507.8899820963543,0.0
11,surrogate_cell_00011,84,1.0484294,1.0483824,3.1914666,3.6384523,,32.50381851196289,32.15581512451172,31.826326370239258,0.8771495223045349,89.08416748046875,309.1869812011719,512.0,1440.621134440104,0.0
11,surrogate_cell_00011,85,1.0484213,1.0483299,3.1911502,3.6382577,,32.51778793334961,32.146419525146484,31.776399612426758,0.8771094679832458,90.13249206542969,312.8252258300781,512.0,1440.141630045573,0.0
11,surrogate_cell_00011,86,1.0483435,1.0482993,3.1908197,3.6383011,,32.4481201171875,32.113643646240234,31.697586059570312,0.8770081400871277,91.18079376220703,316.4635314941406,512.0,1438.7669677734373,0.0
11,surrogate_cell_00011,87,1.0483861,1.0482632,3.1906307,3.638243,,32.48908615112305,32.155357360839844,31.78677749633789,0.8769702315330505,92.22905731201172,320.1017761230469,512.0,1440.7963460286458,0.0
11,surrogate_cell_00011,88,1.0471193,1.0482553,3.186229,3.6382096,,32.57912826538086,32.17547607421875,31.767398834228516,0.8757684230804443,93.27731323242188,323.739990234375,640.0,1440.7855509440105,0.0
11,surrogate_cell_00011,89,1.0483359,1.0482944,3.1902456,3.6380732,,32.41874313354492,32.116512298583984,31.795257568359375,0.8769052624702454,94.32560729980469,327.3780517578125,640.0,1439.3104044596353,0.0
11,surrogate_cell_00011,90,1.0483029,1.0481985,3.1899185,3.637954,,32.52665710449219,32.09713363647461,31.68993377685547,0.8768441081047058,95.37380981445312,331.0160217285156,640.0,1437.5133138020833,0.0
11,surrogate_cell_00011,91,1.0482754,1.0482184,3.1898327,3.638042,,32.48656463623047,32.10332107543945,31.64016342163086,0.8767992854118347,96.42202758789062,334.654052734375,640.0,1437.6266682942708,0.0
11,surrogate_cell_00011,92,1.0483116,1.0481929,3.1895273,3.6378455,,32.41531753540039,32.0758171081543,31.67851448059082,0.8767626881599426,97.47021484375,338.2919006347656,640.0,1436.3718505859374,0.0
11,surrogate_cell_00011,93,1.048195,1.0481513,3.1885438,3.638098,,32.52253341674805,32.046573638916016,31.645200729370117,0.8764315247535706,98.51837158203125,341.92999267578125,640.0,1435.8798583984374,0.0
11,surrogate_cell_00011,94,1.0481631,1.0481091,3.1880476,3.6380646,,32.4682731628418,32.003326416015625,31.530437469482422,0.8763031959533691,99.56647491455078,345.56805419921875,640.0,1433.289221191406,0.0
11,surrogate_cell_00011,95,1.0480757,1.0480669,3.1875415,3.6379981,,32.40085983276367,31.993894577026367,31.58032989501953,0.876180112361908,100.61454772949219,349.2060546875,640.0,1501.1142903645832,0.0
11,surrogate_cell_00011,96,1.0480795,1.0480044,3.1872671,3.6378016,,32.346736907958984,31.96706771850586,31.559972763061523,0.876151978969574,101.66255187988281,352.8438720703125,512.0,1432.2371419270833,0.0
11,surrogate_cell_00011,97,1.0480409,1.0479337,3.186723,3.6377084,,32.36859893798828,31.979536056518555,31.53323745727539,0.8760248422622681,102.71047973632812,356.4815673828125,512.0,1433.121476236979,0.0
11,surrogate_cell_00011,98,1.0479813,1.0479835,3.186343,3.6380455,,32.36519241333008,31.941408157348633,31.55333709716797,0.8758392333984375,103.75846862792969,360.1195983886719,512.0,1430.8697957356771,0.0
11,surrogate_cell_00011,99,1.0479531,1.0478872,3.185915,3.6376526,,32.40776824951172,31.92586898803711,31.57277488708496,0.8758161664009094,104.80635070800781,363.75726318359375,512.0,1430.3304850260415,0.0
11,surrogate_cell_00011,100,1.0479573,1.047904,3.1854389,3.6379104,,32.38812255859375,31.915966033935547,31.52833366394043,0.8756232261657715,105.85425567626953,367.3951721191406,640.0,1430.0567952473957,0.0
12,surrogate_cell_00012,1,1.0534149,1.0523125,3.1946704,3.6741908,,31.195547103881836,30.777917861938477,30.361921310424805,0.8694895505905151,2.103661298751831,7.362096786499023,640.0,1575.429976615957,0.0
12,surrogate_cell_00012,2,1.0546969,1.0539078,3.2013423,3.6765797,,31.467430114746094,31.04463768005371,30.673221588134766,0.8707392811775208,3.157569169998169,11.038676261901855,640.0,1521.8126504140093,0.0
12,surrogate_cell_00012,3,1.0558727,1.0551888,3.2068644,3.6791077,,31.572309494018555,31.20394515991211,30.898630142211914,0.8716418743133545,4.2127580642700195,14.71778392791748,640.0,1596.3250530054813,0.0
12,surrogate_cell_00012,4,1.0562227,1.0556293,3.2093151,3.6794372,,31.646318435668945,31.30112075805664,31.022794723510742,0.8722298741340637,5.268387317657471,18.397220611572266,512.0,1535.2982071202434,0.0
12,surrogate_cell_00012,5,1.0569487,1.0563177,3.2123961,3.6812332,,31.66405487060547,31.372310638427734,31.132030487060547,0.8726412653923035,6.324705123901367,22.078454971313477,640.0,1538.8795778178473,0.0
12,surrogate_cell_00012,6,1.0574985,1.0568787,3.2146173,3.6825788,,31.625946044921875,31.402259826660156,31.176389694213867,0.8729255795478821,7.3815836906433105,25.76103401184082,640.0,1540.597663478614,0.0
12,surrogate_cell_00012,7,1.0578833,1.0573243,3.2160218,3.6837413,,31.676773071289062,31.435466766357422,31.240331649780273,0.8730313777923584,8.438907623291016,29.444774627685547,640.0,1609.2868720106221,0.0
12,surrogate_cell_00012,8,1.0583794,1.0578225,3.2176995,3.6850712,,31.707740783691406,31.46706771850586,31.29370880126953,0.8731715679168701,9.49673080444336,33.129844665527344,512.0,1544.4125627434978,0.0
12,surrogate_cell_00012,9,1.058342,1.0578309,3.2176683,3.684561,,31.739891052246094,31.492116928100586,31.243450164794922,0.8732840418815613,10.554561614990234,36.81440734863281,512.0,1545.62837935327,0.0
12,surrogate_cell_00012,10,1.0585071,1.0580469,3.2182407,3.6850774,,31.74846076965332,31.50417709350586,31.204837799072266,0.8733170032501221,11.612607955932617,40.49948501586914,512.0,1545.7400733784316,0.0
12,surrogate_cell_00012,11,1.0585936,1.0582198,3.2182519,3.6853452,,31.782773971557617,31.508941650390625,31.16489028930664,0.8732565641403198,12.670827865600586,44.18482971191406,512.0,1544.9041676735749,0.0
12,surrogate_cell_00012,12,1.0588725,1.058429,3.2190895,3.685986,,31.759912490844727,31.50088119506836,31.18358039855957,0.8733319640159607,13.729256629943848,47.87081527709961,512.0,1544.9197747668331,0.0
12,surrogate_cell_00012,13,1.0589446,1.058498,3.219615,3.686039,,31.847978591918945,31.531444549560547,31.21337127685547,0.8734620213508606,14.787755012512207,51.556854248046875,512.0,1546.5875704585053,0.0
12,surrogate_cell_00012,14,1.0592626,1.0588455,3.2205787,3.6869521,,31.804292678833008,31.545053482055664,31.289566040039062,0.8735070824623108,15.846600532531738,55.243804931640625,512.0,1547.4141575625247,0.0
12,surrogate_cell_00012,15,1.0593041,1.0589627,3.2209656,3.6872149,,31.829519271850586,31.573617935180664,31.283042907714844,0.87354975938797,16.905563354492188,58.93102264404297,512.0,1481.0226757156088,0.0
12,surrogate_cell_00012,16,1.0595791,1.0590843,3.2218127,3.687438,,31.93071174621582,31.629541397094727,31.351240158081055,0.8737266063690186,17.96464729309082,62.61845779418945,640.0,1550.5920235255398,0.0
12,surrogate_cell_00012,17,1.0595989,1.0591973,3.2218647,3.6876609,,31.96445083618164,31.684810638427734,31.396459579467773,0.8736879229545593,19.023845672607422,66.30612182617188,640.0,1553.8040068055984,0.0
12,surrogate_cell_00012,18,1.0597214,1.0593272,3.2221255,3.6881955,,31.981338500976562,31.71220588684082,31.39325523376465,0.8736319541931152,20.083171844482422,69.99431610107422,640.0,1555.0142795948168,0.0
12,surrogate_cell_00012,19,1.0597489,1.0593537,3.2220318,3.6881802,,31.942995071411133,31.70465660095215,31.392864227294922,0.8736101984977722,21.142526626586914,73.6824951171875,640.0,1555.154805707903,0.0
12,surrogate_cell_00012,20,1.0598577,1.0594372,3.2222688,3.6884148,,31.989938735961914,31.744155883789062,31.444963455200195,0.8736189007759094,22.201963424682617,77.37091064453125,640.0,1557.156972183146,0.0
12,surrogate_cell_00012,21,1.0599006,1.05936,3.2224352,3.6879699,,32.03373336791992,31.734317779541016,31.41678237915039,0.8737694025039673,23.261322021484375,81.05888366699219,640.0,1556.6252872519394,0.0
12,surrogate_cell_00012,22,1.0598811,1.059444,3.2220519,3.6883323,,32.00168991088867,31.66919708251953,31.36786460876465,0.8735796213150024,24.32076644897461,84.7472152709961,512.0,1553.5095979024063,0.0
12,surrogate_cell_00012,23,1.0598776,1.0594915,3.2217035,3.6884217,,31.953264236450195,31.628007888793945,31.294336318969727,0.8734639883041382,25.380258560180664,88.43563079833984,512.0,1483.4514514750856,0.0
12,surrogate_cell_00012,24,1.0599509,1.0594791,3.2215505,3.6883264,,32.01179504394531,31.67019271850586,31.353837966918945,0.8734450936317444,26.43973731994629,92.12396240234375,640.0,1553.223369488894,0.0
12,surrogate_cell_00012,25,1.0599915,1.0595324,3.2212851,3.6885636,,31.822229385375977,31.576841354370117,31.199419021606445,0.8733169436454773,27.499269485473633,95.8125228881836,640.0,1548.7443817693422,0.0
12,surrogate_cell_00012,26,1.060087,1.0596744,3.2212803,3.6889954,,31.99191665649414,31.64832878112793,31.2452449798584,0.8732134103775024,28.558944702148438,99.50151824951172,640.0,1551.5611287282209,0.0
12,surrogate_cell_00012,27,1.0600262,1.0596187,3.2207568,3.6889699,,31.975322723388672,31.674650192260742,31.246448516845703,0.8730775713920593,29.618562698364258,103.19049072265625,512.0,1485.0545429140702,0.0
12,surrogate_cell_00012,28,1.0601296,1.0597079,3.2210846,3.6892385,,31.927160263061523,31.630428314208984,31.281185150146484,0.8731028437614441,30.67827033996582,106.87973022460938,640.0,1551.131506153554,0.0
12,surrogate_cell_00012,29,1.060119,1.0596491,3.2212195,3.6888163,,31.99595069885254,31.690279006958008,31.35993766784668,0.8732393383979797,31.7379207611084,110.56854248046875,640.0,1553.648356494175,0.0
12,surrogate_cell_00012,30,1.0601462,1.0597558,3.2214668,3.6891003,,32.013484954833984,31.720502853393555,31.42074203491211,0.8732391595840454,32.79767608642578,114.25764465332031,640.0,1554.8847759692417,0.0
12,surrogate_cell_00012,31,1.0600981,1.0597638,3.2213032,3.6891239,,32.02873992919922,31.724811553955078,31.448421478271484,0.8731892108917236,33.85744094848633,117.94676971435547,512.0,1487.9714344929216,0.0
12,surrogate_cell_00012,32,1.0602306,1.0598124,3.2214155,3.6893487,,31.99779510498047,31.704275131225586,31.473878860473633,0.8731664419174194,34.91725158691406,121.63611602783203,640.0,1554.8300776207498,0.0
12,surrogate_cell_00012,33,1.0604948,1.0599682,3.2222335,3.6901991,,32.033634185791016,31.713180541992188,31.5090389251709,0.8731868863105774,35.97721862792969,125.3263168334961,640.0,1555.6401988183939,0.0
12,surrogate_cell_00012,34,1.0603435,1.0599587,3.2218564,3.690119,,31.963117599487305,31.737558364868164,31.518993377685547,0.873103678226471,37.03717803955078,129.0164337158203,640.0,1557.395551670194,0.0
12,surrogate_cell_00012,35,1.0605096,1.06005,3.2222464,3.6903403,,31.980022430419922,31.77330207824707,31.605247497558594,0.8731569647789001,38.09722900390625,132.70677185058594,512.0,1491.8283780032984,0.0
12,surrogate_cell_00012,36,1.0604842,1.0600734,3.2218492,3.6902063,,32.04997253417969,31.80615234375,31.595577239990234,0.8730810284614563,39.15730285644531,136.39698791503906,640.0,1560.2751114025239,0.0
12,surrogate_cell_00012,37,1.0605773,1.0600991,3.2218511,3.6902521,,32.0189094543457,31.816070556640625,31.59463119506836,0.8730707168579102,40.21739959716797,140.0872344970703,640.0,1560.4231536241737,0.0
12,surrogate_cell_00012,38,1.0605109,1.0600489,3.221458,3.6899292,,32.068939208984375,31.829843521118164,31.547590255737305,0.8730406165122986,41.27745056152344,143.77716064453125,512.0,1493.8403637867482,0.0
12,surrogate_cell_00012,39,1.0606298,1.0602186,3.2217047,3.6903875,,32.148616790771484,31.849157333374023,31.56723976135254,0.8729990124702454,42.337669372558594,147.46754455566406,640.0,1562.9319110970018,0.0
12,surrogate_cell_00012,40,1.060691,1.0601598,3.2214322,3.6901324,,32.15324783325195,31.851518630981445,31.58000946044922,0.8729855418205261,43.3978271484375,151.15768432617188,640.0,1494.3696065662464,0.0
12,surrogate_cell_00012,41,1.0606378,1.0602999,3.2211785,3.6906712,,32.132530212402344,31.877351760864258,31.53400230407715,0.8727893233299255,44.4581298828125,154.84835815429688,640.0,1563.404521581825,0.0
12,surrogate_cell_00012,42,1.0607194,1.0603259,3.2214668,3.6905494,,32.194557189941406,31.935192108154297,31.622663497924805,0.8728962540626526,45.518455505371094,158.53890991210938,640.0,1566.46914591427,0.0
12,surrogate_cell_00012,43,1.060617,1.0601918,3.2210767,3.6900344,,32.22398376464844,31.94367027282715,31.59212303161621,0.8729124069213867,46.57864761352539,162.22894287109375,512.0,1498.80834868775,0.0
12,surrogate_cell_00012,44,1.0606087,1.0601524,3.2209337,3.6898568,,32.23516845703125,31.978755950927734,31.608184814453125,0.8729156255722046,47.638797760009766,165.91879272460938,640.0,1568.1835309550875,0.0
12,surrogate_cell_00012,45,1.0605433,1.0601109,3.2207599,3.6897151,,32.28679656982422,31.977773666381836,31.671300888061523,0.8729020357131958,48.698909759521484,169.60850524902344,640.0,1568.2306893650243,0.0
12,surrogate_cell_00012,46,1.0605036,1.060104,3.2204797,3.6896725,,32.21192932128906,31.989891052246094,31.735090255737305,0.872836172580719,49.75901412963867,173.29818725585938,512.0,1500.7206086741821,0.0
12,surrogate_cell_00012,47,1.0607249,1.0602481,3.2210336,3.690294,,32.326698303222656,32.00558853149414,31.73161506652832,0.8728392720222473,50.81926345825195,176.9884796142578,640.0,1569.380912058129,0.0
