row_id,cell_id,discharge_capacity_cycle_1,discharge_capacity_cycle_9,discharge_capacity_cycle_99,discharge_capacity_max_cycle_0_to_99,discharge_capacity_delta_cycle_0_to_99,discharge_capacity_slope_cycle_0_to_99,discharge_capacity_intercept_cycle_0_to_99,discharge_capacity_max_cycle_91_to_99,discharge_capacity_delta_cycle_91_to_99,discharge_capacity_slope_cycle_91_to_99,discharge_capacity_intercept_cycle_91_to_99,discharge_discharge_capacity_curve_delta_identity_min_cycle_99_minus_9,discharge_discharge_capacity_curve_delta_identity_mean_cycle_99_minus_9,discharge_discharge_capacity_curve_delta_identity_var_cycle_99_minus_9,discharge_discharge_capacity_curve_delta_identity_skew_cycle_99_minus_9,discharge_discharge_capacity_curve_delta_identity_sum_abs_cycle_99_minus_9,discharge_discharge_capacity_curve_delta_identity_sum_sq_cycle_99_minus_9,discharge_discharge_capacity_curve_delta_log_abs_min_cycle_99_minus_9,discharge_discharge_capacity_curve_delta_log_abs_mean_cycle_99_minus_9,discharge_discharge_capacity_curve_delta_log_abs_var_cycle_99_minus_9,discharge_discharge_capacity_curve_delta_log_abs_skew_cycle_99_minus_9,discharge_discharge_capacity_curve_delta_log_abs_sum_abs_cycle_99_minus_9,discharge_discharge_capacity_curve_delta_log_abs_sum_sq_cycle_99_minus_9
58,surrogate_cell_00058,1.0683031,1.0725927,1.0696332,1.5524533,-0.4828201000000001,-0.00030966829882988567,1.0916817967920793,1.0701965,-0.0005633000000000443,-6.172666666661015e-05,1.075751711111105,-0.039205133699900196,-0.016332782590097197,0.00026756006946347194,-0.22359191966105124,16.39062591414858,0.5343198565988541,-6.199045599233013,-2.6118608026778793,1.5659964214980882,-0.6016040387503876,2611.8608026778793,8387.813274063225
59,surrogate_cell_00059,1.0528059,1.0562594,1.054805,1.5448972,-0.4900922000000001,-0.0003010379747974807,1.0757552347524757,1.0552474,-0.00044240000000006496,-5.643166666663308e-05,1.0603602972222186,-0.020345687283007008,-0.00425008123698171,9.131466575576044e-05,-0.4601742865436518,7.079189831049612,0.10937785627670443,-5.449032454968794,-2.6720693297976705,0.6903411469593772,-0.33260244627300894,2672.0693297976704,7830.295650204747
60,surrogate_cell_00060,1.0635229,1.0673919,1.0650761,1.5472994,-0.4822233,-0.0003041754251425215,1.0864809155445547,1.0654361,-0.000360000000000138,-4.0971666666637033e-05,1.0691653861111077,-0.037934716006179925,-0.015848279726194802,0.00025376872765397475,-0.21452219537726835,15.967449246507961,0.5049366979336921,-5.715799144054642,-2.5841947236615086,1.435983774860512,-0.5503823444291133,2584.1947236615088,8114.046144660493
61,surrogate_cell_00061,1.0561703,1.0603291,1.060587,1.5465623,-0.4859753,-0.0002804683606360777,1.0797250388514859,1.0607499,-0.00016290000000007687,-2.5783333333333267e-05,1.0630916277777775,-0.01931679158941846,-0.0037133024607213672,8.372407864843897e-05,-0.4326392472242731,6.668414060558712,0.09751269381323835,-6.098090439865954,-2.6880963415101786,0.6747863183915749,-0.3904976747927675,2688.0963415101787,7900.648259631982
62,surrogate_cell_00062,1.0644249,1.0683537,1.0666759,1.5502931,-0.4836172000000001,-0.00029750237323732955,1.087671694475248,1.0671101,-0.00032010000000015637,-5.011999999994376e-05,1.0716201555555498,-0.02447074648697367,-0.007844047177705687,0.00010882472087852463,-0.5333438062954318,8.810333861046015,0.17035379700459718,-5.543397220330118,-2.590836239560612,0.700204031936083,-0.2977510900091898,2590.8362395606123,7412.636452156656
63,surrogate_cell_00063,1.0505834,1.0547526,1.0534877,1.5303241,-0.47683640000000005,-0.0002909427500750176,1.0736179331287137,1.0537667,-0.00025079999999988445,-3.338499999995071e-05,1.0568424305555504,-0.016313249034008992,-0.0034889139598569107,6.950138583160466e-05,-0.10813531056173221,6.419621250028175,0.08167390645088908,-5.485761143347142,-2.672518657583956,0.685035664531835,-0.5906701887655542,2672.5186575839557,7827.391639666184
64,surrogate_cell_00064,1.0526235,1.057379,1.055879,1.5440578,-0.4881788,-0.000298978700270033,1.0767889256633665,1.0563281,-0.00044909999999998007,-5.426499999998839e-05,1.061245641666665,-0.016890227611756514,-0.0030844575318450477,7.418883936504878e-05,-0.16952698615532547,6.395984669850907,0.08370271763080442,-5.724189935979868,-2.6492970070401207,0.5916398314478288,-0.42595452035652653,2649.2970070401207,7610.4144629595685
65,surrogate_cell_00065,1.0673373,1.0719399,1.0702672,1.5511974,-0.4809302,-0.0002971025094509541,1.0908009122178224,1.0704473,-0.00017810000000006987,-2.3963333333316594e-05,1.0726019166666645,-0.017150461220072688,-0.004552790000887925,6.46425408994696e-05,-0.3311413916474543,6.430623531041627,0.0853704376916547,-5.739634775551641,-2.67789307224413,0.664653354904409,-0.5488098360330258,2677.89307224413,7835.764661277514
66,surrogate_cell_00066,1.0636387,1.0672916,1.0650023,1.5550526,-0.49005030000000005,-0.0003118576975697618,1.086763383029703,1.065309,-0.0003067000000001041,-3.467666666665243e-05,1.0684302944444428,-0.03737276725837835,-0.014560248606988435,0.0002424099267753746,-0.3419910062877789,14.713483645185677,0.45441076627268334,-5.21078254588046,-2.6017259780323285,1.2176948395518943,-0.24848681391394808,2601.7259780323284,7986.672904320172
67,surrogate_cell_00067,1.0542823,1.0592489,1.058989,1.5426459,-0.48365689999999995,-0.000288478050405047,1.07884974049505,1.0592644,6.489999999992335e-05,-1.9871666666647874e-05,1.0609430749999977,-0.0354536767707212,-0.013484618094361748,0.000207655391715429,-0.4069464419758906,13.586429939410284,0.3894903168662172,-6.350998977515449,-2.668362282606073,1.3867214582295149,-0.45498957375161353,2668.3622826060728,8506.878729464204
68,surrogate_cell_00068,1.0625765,1.0668437,1.0670002,1.5495478,-0.48254759999999997,-0.00027785265586559326,1.086041547465347,1.0672984,-0.0001521999999998247,-1.344166666662722e-05,1.0684154805555515,-0.02207195340905499,-0.0070282122622283075,8.866189988139058e-05,-0.5316966347392997,7.890652279519448,0.13805766748432693,-5.472693878570289,-2.672827370619733,0.7487044250643996,-0.21519606271344244,2672.827370619733,7892.710578198394
69,surrogate_cell_00069,1.0649804,1.0703555,1.0698949,1.5519251,-0.4820302000000001,-0.0002856914149415015,1.0894159480396044,1.0700021,-0.00010719999999997398,-5.653333333295161e-06,1.0703999999999958,-0.01999312360131722,-0.006188743912046205,8.085340085580961e-05,-0.4281251504580606,7.504800171816588,0.11915395206469857,-5.534423534276277,-2.647861872727972,0.6958080562454035,-0.3251677973022212,2647.861872727972,7706.980553291884
70,surrogate_cell_00070,1.0621216,1.0674515,1.0669525,1.5344049,-0.4674524,-0.0002764797485748575,1.0860460305544555,1.0671932,-0.0002406999999999826,-1.98399999999917e-05,1.0688846555555547,-0.019968449661501464,-0.005834650607011597,7.983411109588547e-05,-0.46876402693525515,7.270051031538707,0.11387725880178626,-5.833843239125069,-2.6871739580437706,0.7615087164815679,-0.4533756924804023,2687.1739580437707,7982.412597270191
71,surrogate_cell_00071,1.061367,1.0666513,1.065786,1.5537159,-0.48792990000000014,-0.00029088888148815547,1.0859265026336637,1.0660614,-0.00022450000000007186,-3.370166666664884e-05,1.0690524694444423,-0.02254926955635117,-0.008154321242679173,9.60529669537361e-05,-0.38199040292995157,8.80149498873318,0.16254592188254488,-5.107775434360463,-2.6100937412522933,0.742476024970226,-0.2368630141679315,2610.0937412522935,7555.06536309462
72,surrogate_cell_00072,1.0659766,1.071111,1.0712103,1.554436,-0.4832257,-0.00027709671107111275,1.09018842219802,1.0713967,-0.00012239999999996698,-1.0304999999962584e-05,1.0722997749999958,-0.02518010132583326,-0.008803096455613666,0.00011085875775995717,-0.47074374224106463,9.296580114768014,0.18835326496679505,-5.488665502796794,-2.648774253212857,0.8535764391011151,-0.24497374132415795,2648.774253212857,7869.581483584444
73,surrogate_cell_00073,1.0543786,1.0590211,1.0581518,1.5453937,-0.4872418999999999,-0.00029006660186019234,1.0784079607920796,1.058696,-0.0005441999999999947,-5.4646666666589525e-05,1.063653422222214,-0.02049231516190486,-0.005898841599273065,8.368425836611555e-05,-0.4914546090493635,7.378476094694119,0.11848059057942997,-5.443124031304034,-2.7486467351664676,0.9245909189108761,-0.46469156795049926,2748.646735166468,8479.64979365216
74,surrogate_cell_00074,1.0636719,1.0686412,1.0672709,1.5491458,-0.4818749,-0.0002950220816081713,1.0876334000396046,1.067407,-0.00013609999999997235,-6.486666666671511e-06,1.067903088888889,-0.04387718223920889,-0.018922199712267093,0.0003402292648298429,-0.14908277638005044,19.00953916835529,0.6982789067807638,-6.18120486748185,-2.531489981030273,1.5458913553719895,-0.5968432120437063,2531.489981030273,7954.332879428643
75,surrogate_cell_00075,1.0638303,1.069052,1.0696858,1.5472183,-0.4775324999999999,-0.00027151236303630773,1.0880204289702973,1.0697798,-9.40000000000385e-05,-1.1604999999944048e-05,1.0707988194444384,-0.04100018715607223,-0.01642096390507348,0.00028414391093217143,-0.2935608080138222,16.47783799736079,0.5537919665038975,-5.758163800771138,-2.672229544668017,1.6335104567182157,-0.39790763089580317,2672.2295446680173,8774.321196114855
76,surrogate_cell_00076,1.0602639,1.0646616,1.0625606,1.5450482,-0.4824876,-0.0003006903978397896,1.0837862986930697,1.0631095,-0.0004416999999998783,-7.225333333328159e-05,1.06963655555555,-0.01975464574315655,-0.004394971344494003,8.85061808844849e-05,-0.46566548158182697,7.083655364613677,0.10782195400340833,-5.619075286869802,-2.70541446402468,0.8248603631190069,-0.6337121376220217,2705.41446402468,8144.127785272953
77,surrogate_cell_00077,1.0612221,1.065392,1.0640779,1.547478,-0.4834000999999999,-0.00029662375577558104,1.0846352129108912,1.0643421,-0.0002641999999999367,-3.469333333324943e-05,1.0674505999999913,-0.017762838649067025,-0.005086935722329724,6.391434918613743e-05,-0.4049760210485321,6.582577716463296,0.08979126422925164,-5.299729266245106,-2.653310446648887,0.6147189898285351,-0.3760548467269599,2653.310446648887,7654.775316124653
78,surrogate_cell_00078,1.056167,1.0603276,1.058808,1.5429747,-0.48416670000000006,-0.0002976202148214885,1.0798466086336638,1.059203,-0.0003949999999999232,-4.782166666667027e-05,1.0635537805555557,-0.019993659594206625,-0.005355796551343603,7.919136250896079e-05,-0.5216830505940283,7.013414393262131,0.1078759192083448,-5.9978431260269796,-2.6729450262016514,0.6735390861199733,-0.31033108458391623,2672.945026201651,7818.174199216119
79,surrogate_cell_00079,1.0591148,1.0627782,1.0611359,1.5420854,-0.4809494999999999,-0.0002972445112511261,1.0819140593069307,1.0614409,-0.0002934999999999466,-4.106666666665329e-05,1.0651517999999984,-0.03155398306538115,-0.012133734687014772,0.00017438612245719316,-0.365170552601563,12.30444200566287,0.32161363991205855,-5.026263436085942,-2.655820182382062,1.128333210186577,-0.17604123691366114,2655.8201823820623,8181.7140513344675
80,surrogate_cell_00080,1.0257568,1.0306096,1.0304713,1.5141832,-0.48371189999999986,-0.00028319440324032764,1.0499836999603962,1.0305773,-0.00010049999999983683,-1.3661666666604362e-05,1.0318248916666601,-0.010575592153898472,0.000968203246161058,7.999879741994812e-05,1.0902886741120812,6.029415594835356,0.08093621494582495,-5.1880605912310935,-2.6291958263449375,0.5239298694981366,-0.5479695938323714,2629.1958263449374,7436.600562767775
81,surrogate_cell_00081,1.0489802,1.0537021,1.0527911,1.5399417,-0.4871505999999999,-0.0002925431263126385,1.0728333247524757,1.0529295,-8.239999999992698e-05,-1.6256666666638182e-05,1.0544035277777748,-0.017901658706353074,-0.0029368609222218513,8.092114820615502e-05,-0.17689313869189885,6.587658512513809,0.0895463002826288,-5.746685871484635,-2.6225806126355145,0.561492685651621,-0.41254621473510694,2622.5806126355146,7439.421755423291
82,surrogate_cell_00082,1.0570194,1.0613413,1.0612622,1.54839,-0.4871277999999999,-0.0002850444470447118,1.0808827691287133,1.0615559,-0.00029370000000006335,-3.143833333333877e-05,1.064405986111111,-0.019136666190418872,-0.005678742726169184,7.848516954469507e-05,-0.3227337660984229,7.395951854804167,0.11073328849471452,-5.414429320088792,-2.614816950332732,0.6530174151858572,-0.4239313428211056,2614.8169503327317,7490.285098933225
83,surrogate_cell_00083,1.0571853,1.0625529,1.0635872,1.5426482,-0.47906099999999996,-0.0002653727272727414,1.0818268180000006,1.0640177,-0.00027820000000011724,-3.8088333333296395e-05,1.0674468805555517,-0.011983394245510759,0.002525872216984058,0.00010037090365071336,0.5512298291696742,7.114368029023838,0.10675093410724533,-6.17296090779435,-2.7273748351854423,1.049828489711776,-1.33837498075127,2727.3748351854424,8488.401981314595
84,surrogate_cell_00084,1.0650063,1.0698496,1.0688637,1.5511113,-0.4822476,-0.0002870594329433046,1.0887996629306935,1.0691503,-0.0002865999999999147,-2.724333333326858e-05,1.071564627777771,-0.018475412495085997,-0.004900093342276695,6.991792444632072e-05,-0.495095744924662,6.5743853523722855,0.09392883920934511,-5.841458615591897,-2.686460295579374,0.6531603476351326,-0.34168896686322764,2686.4602955793744,7870.229267359554
85,surrogate_cell_00085,1.0703586,1.0756617,1.0752993,1.5533057,-0.47800639999999994,-0.0002790143318331864,1.0945704654257429,1.0756233,-0.00032399999999999096,-3.3051666666613975e-05,1.0786152305555496,-0.02325564443739936,-0.00818177860613636,9.793933503064206e-05,-0.4450317544806154,8.738485710432126,0.1648808361904727,-5.925294551501877,-2.6651249323711306,0.8371563864757814,-0.2542611235754998,2665.1249323711304,7940.047291622004
86,surrogate_cell_00086,1.0601695,1.0645497,1.0637115,1.5520773,-0.4883658000000002,-0.0002954273531353218,1.0838157739801986,1.0638568,-4.21000000001559e-05,-1.7318333333324704e-05,1.0653835416666653,-0.0219511884480017,-0.005065869192136748,9.034183448015171e-05,-0.3274471446490572,7.47451177488292,0.11600486515199195,-5.696010596342112,-2.645579169105045,0.7433777670873319,-0.5863002735145465,2645.5791691050454,7742.466907089875
87,surrogate_cell_00087,1.0591966,1.063394,1.066227,1.549998,-0.48377099999999995,-0.0002688329360936155,1.082168076336634,1.0665412,-0.0003142000000000422,-3.932499999998256e-05,1.0700883083333312,-0.017554797098446873,-0.004722025737838468,5.5043170774293633e-05,-0.5450689856779707,5.874999166105421,0.07734069784310255,-5.897168164325576,-2.828822231328615,0.8521614545148724,-0.42409943692932894,2828.822231328615,8854.396670973876
88,surrogate_cell_00088,1.0596243,1.0633972,1.0667236,1.5564579,-0.48973430000000007,-0.0002623682574257531,1.0829405717425749,1.0673009,-0.0005773000000000028,-5.740666666661958e-05,1.0724475777777724,-0.005593178192615733,0.007965107285397312,0.0001956513095990069,1.3609604334686298,9.255219993263303,0.2590942436668962,-5.50884555221409,-2.5858550963387734,0.6090892642618173,-0.1691979147362799,2585.8550963387734,7295.735843523024
89,surrogate_cell_00089,1.0712579,1.0750737,1.0734702,1.554559,-0.4810888,-0.00029815976477647814,1.0942033423564357,1.0738053,-0.00024380000000001623,-4.479666666661754e-05,1.0778097388888837,-0.027597313309046467,-0.008464424665174665,0.00010483356392834908,-0.41305643082040305,9.156854915391635,0.17648004884076635,-5.714142849696071,-2.651786110498321,0.8996220840785928,-0.37555012118877235,2651.7861104983212,7931.5916599104075
90,surrogate_cell_00090,1.0645061,1.0692422,1.0681988,1.5494038,-0.4812050000000001,-0.00029259796219622625,1.0883616731287133,1.06838,-0.0001812000000001035,-2.1594999999991996e-05,1.0703000583333322,-0.022963741303575924,-0.006016997890523766,8.605429115727437e-05,-0.3299657066511659,7.632847123896232,0.12225855477184182,-5.546054147770974,-2.6876897993002675,0.8376893136378769,-0.5105310934178237,2687.6897993002676,8061.365770900588
91,surrogate_cell_00091,1.0690004,1.0733541,1.0717293,1.5564909,-0.4847615999999999,-0.00029794332313232537,1.0924418104950502,1.0720702,-0.0002696999999998173,-3.276999999992411e-05,1.0749885833333255,-0.019815561719472075,-0.005765224764642821,7.200321728835487e-05,-0.3450515896125992,7.18293318704713,0.10524103387520573,-5.087488832129347,-2.625081546448322,0.640618113961067,-0.37497376688833217,2625.081546448322,7531.671239464583
92,surrogate_cell_00092,1.0629869,1.0675248,1.0692284,1.5370362,-0.4678077999999999,-0.0002719633087308741,1.0853927637821787,1.069618,-0.0003500999999999088,-4.984666666663499e-05,1.0741284777777744,-0.021231166609322782,-0.00835840330746981,7.023773920296827e-05,-0.23783601562292186,8.45138392850351,0.14010064505329053,-7.620252134798302,-2.7232434236140945,1.1000846754997182,-0.68478811807926,2723.2434236140944,8516.139419757132
93,surrogate_cell_00093,1.0556208,1.0604448,1.0610465,1.5484579,-0.48741140000000005,-0.0002791190525052561,1.0798309560990103,1.0611901,-0.00014359999999991047,-1.4661666666576682e-05,1.0625045805555462,-0.02513897458348968,-0.010555433056402783,0.00011442527559274848,-0.11943006286705087,10.755237094873594,0.22584244260094913,-6.5078837421156175,-2.6934876043021356,1.2203497874813336,-0.45906669315203197,2693.4876043021354,8475.22526201059
94,surrogate_cell_00094,1.0635173,1.0686042,1.0686102,1.5466163,-0.4780061,-0.00027779081248125587,1.0875559862178221,1.0688072,-0.00019700000000000273,-1.3394999999983034e-05,1.0699640805555533,-0.08169561564233341,-0.02644308960617269,0.0007708984405287377,-0.4597385470176576,26.490259965855316,1.4701354284488162,-6.223615984644477,-2.407720972719855,1.4870124720646514,-0.46945321847982424,2407.720972719855,7284.132754539699
95,surrogate_cell_00095,1.0727274,1.0776558,1.0770557,1.5588486,-0.48179289999999986,-0.00028780013261326683,1.096611043564357,1.0772489,-6.379999999994723e-05,-1.5428333333312106e-05,1.078610769444442,-0.043903177621260725,-0.014460624269664307,0.00023204659362207169,-0.3785262341788069,14.538849311358508,0.441156247890476,-5.7296580234003125,-2.680955649257659,1.5276785800470312,-0.4883519581504576,2680.9556492576594,8715.20177333359
96,surrogate_cell_00096,1.0581849,1.0623688,1.0672135,1.5546062,-0.4873927,-0.00024236512931293466,1.0808611779009905,1.0674665,-0.00025300000000005873,-3.401833333330688e-05,1.070591374999997,-0.04877865855372321,-0.014387859310975255,0.0002451325633541005,-0.506310370223584,14.652374219063512,0.45214305890651785,-6.96734774692889,-2.4919923265322756,1.0346695816834548,-0.5212155568617727,2491.9923265322755,7244.695337179199
97,surrogate_cell_00097,1.0537434,1.0595887,1.073814,1.5495697,-0.4757556999999999,-0.00014451868586859198,1.0751787289504953,1.0742167,-0.0004026999999999781,-5.089999999991902e-05,1.0788652333333248,-0.02673226506969295,-0.01101513613024384,0.00012765650433519839,-0.18137849138535772,11.222321340198427,0.2489897283030016,-6.429408905348653,-2.659053574806011,1.2165197539561754,-0.5755847928880994,2659.053574806011,8287.0856676448
98,surrogate_cell_00098,1.0564184,1.0615554,1.0618341,1.5428623,-0.4810281999999999,-0.00027557131593160223,1.0806022701386147,1.0621085,-0.00027439999999989695,-2.968833333329706e-05,1.0647681472222186,-0.025817325310513506,-0.00802595344097057,9.596718908240559e-05,-0.5180415099820183,8.480370390674752,0.1603831177190329,-5.597551511403743,-2.7381878194627145,0.9619097014680638,-0.30543492723327786,2738.1878194627143,8459.58223612204
99,surrogate_cell_00099,1.0561757,1.0606432,1.0739683,1.5429027,-0.4689344,-0.0001574576213621417,1.0762889222574261,1.074374,-0.0004056999999999533,-5.024333333330529e-05,1.0789674722222191,-0.024124552528045462,-0.006998285471471825,9.77306412250584e-05,-0.426505085385494,8.30188929221686,0.14670664076527204,-5.807835052778645,-2.6397845791637082,0.7992854307827546,-0.5040172754233196,2639.7845791637083,7767.748055173272
100,surrogate_cell_00100,1.0705363,1.0753692,1.0751703,1.5522293,-0.4770590000000001,-0.00027905660426042774,1.0942844629108912,1.0753616,-0.00012060000000002624,-1.538333333331895e-05,1.0767406166666649,-0.0532191984494057,-0.018201952180737686,0.00033826349264466356,-0.30816745864600714,18.25842936809993,0.6695745558345249,-6.929481237059023,-2.522344596204495,1.4820619632328023,-0.7826960107293875,2522.3445962044952,7844.28422523482
101,surrogate_cell_00101,1.0611187,1.0656413,1.0696332,1.5479361,-0.4783029000000001,-0.00025284245124512756,1.0836973923366338,1.0701965,-0.0005633000000000443,-6.172666666661015e-05,1.075751711111105,-0.039824395035149784,-0.012965054844538706,0.00018612895393629652,-0.3586239539321166,13.292221405979154,0.35422160105819306,-5.587070989067353,-2.5522277269572022,1.1180065189765769,-0.49188001572984896,2552.2277269572023,7631.872889225705
102,surrogate_cell_00102,1.029718,1.0336007,1.054805,1.5216941,-0.46688909999999995,-0.0001866287170717062,1.0499402844950496,1.0552474,-0.00044240000000006496,-5.643166666663308e-05,1.0603602972222186,-0.02488427374391211,-0.005650022992246736,5.849006972614667e-05,-0.19135584741141903,6.784882256541067,0.09041282953906342,-7.338416265964616,-2.6741876034102883,0.7488448801532683,-0.6704318833984757,2674.1876034102884,7900.124218386529
103,surrogate_cell_00103,1.0599166,1.0640467,1.0650761,1.5464429,-0.4813668,-0.0002796458637863897,1.0827958822574262,1.0654361,-0.000360000000000138,-4.0971666666637033e-05,1.0691653861111077,-0.04337638612542316,-0.012880455617440407,0.0002017048941946452,-0.5007055659086047,13.24099562983683,0.3676110311074974,-5.470409115199982,-2.5820597954841533,1.1556957154771923,-0.45682043399426375,2582.0597954841533,7822.72850293286
104,surrogate_cell_00104,1.0700392,1.0748545,1.0730636,1.554006,-0.4809424,-0.00029784116291629143,1.0939203855643567,1.0735034,-0.0004398000000001012,-4.644833333329781e-05,1.077691191666663,-0.03889177362947849,-0.01194989875094233,0.0001870366649752644,-0.4514306636839005,12.40780046706352,0.32983674513303746,-7.137692904370511,-2.632383135590511,1.1258335315894679,-0.3221490029562727,2632.3831355905113,8055.2745041308
105,surrogate_cell_00105,1.07006,1.0743419,1.0737699,1.5505116,-0.47674170000000005,-0.0002858351071107106,1.0933551978019798,1.073984,-0.00021409999999999485,-3.2629999999957944e-05,1.0768458388888844,-0.023247301461284064,-0.008653063214587503,9.853920969551429e-05,-0.3925787075754242,8.971596409844274,0.1734147126911617,-5.76939642100698,-2.7507100639903985,1.0529064455401775,-0.27872892487614903,2750.7100639903983,8619.312301678237
106,surrogate_cell_00106,1.0581651,1.0624847,1.0612761,1.5408814,-0.4796053,-0.00029113139393940467,1.0813585400000005,1.0616688,-0.0003927000000001346,-4.0098333333314836e-05,1.0652986194444423,-0.021063187279188655,-0.005815308378656634,7.140409390250227e-05,-0.37660924727240086,7.135241230171227,0.10522190544137631,-4.8511448679518345,-2.6265982441921176,0.6128324680737433,-0.2465303911025061,2626.598244192118,7511.85080446686
107,surrogate_cell_00107,1.0616311,1.0652574,1.0630771,1.5496638,-0.4865866999999999,-0.000307397419741978,1.084678266277228,1.0633956,-0.0003184999999998883,-2.5608333333289616e-05,1.0657263916666622,-0.028241197601305945,-0.00889176892323758,9.947567348752173e-05,-0.46173393179927036,9.20119348336341,0.17853922807177533,-6.954601537418584,-2.689198082983065,1.064939758256636,-0.6777927779496034,2689.198082983065,8296.726087776427
108,surrogate_cell_00108,1.0590295,1.0635105,1.0702672,1.5457646,-0.47549740000000007,-0.0002361519627962849,1.081227136158416,1.0704473,-0.00017810000000006987,-2.3963333333316594e-05,1.0726019166666645,-0.015550278912495163,-0.003134451436551422,4.889080593153548e-05,-0.23013831889816472,5.346715058074793,0.05871559173963474,-5.651967741219166,-2.7282889889825936,0.6031405175999706,-0.49021158591435077,2728.2889889825938,8046.701325003631
109,surrogate_cell_00109,1.0554545,1.0602001,1.0650023,1.5427834,-0.47778110000000007,-0.00024949171137114576,1.078041980712872,1.065309,-0.0003067000000001041,-3.467666666665243e-05,1.0684302944444428,-0.0403617373681423,-0.012813474446715226,0.00019828022834068938,-0.44984586345718186,13.276617808019372,0.3624653557373134,-5.986515787155919,-2.5209160856179595,1.0302525496553918,-0.527083336108367,2520.9160856179597,7385.270460382767
110,surrogate_cell_00110,1.0608016,1.0657277,1.065197,1.5389045,-0.47370749999999995,-0.0002823724608460914,1.0846013388118818,1.0653657,-0.00016870000000013263,-1.6114999999979953e-05,1.066725236111109,-0.05644595395173402,-0.016188800776614155,0.00034820114487457335,-0.5963937644180846,16.68521090285873,0.6102784154594764,-6.2424992213437624,-2.495300920944569,1.1707384644949912,-0.5325343393258368,2495.300920944569,7397.265150561805
111,surrogate_cell_00111,1.0299288,1.0340823,1.0670002,1.5327082,-0.465708,-6.840945694576602e-06,1.0462759128118813,1.0672984,-0.0001521999999998247,-1.344166666662722e-05,1.0684154805555515,-0.01937587626801751,0.010082131283510523,0.00038326002167778426,1.3448882566331333,13.407442388932765,0.4849093928957259,-5.893835363389266,-2.4415697405739056,0.7849687173147193,-0.6229431831938176,2441.5697405739056,6746.231515400849
112,surrogate_cell_00112,1.0583297,1.0639131,1.0698949,1.5461322,-0.4762373,-0.00022679459705971818,1.081339962554456,1.0700021,-0.00010719999999997398,-5.653333333295161e-06,1.0703999999999958,-0.019743423541504046,-0.006502062949975258,5.881240136317571e-05,-0.42408535758898025,6.882086250541311,0.10108922396861668,-5.90665211399388,-2.8127989853667126,1.00702177528354,-0.5000437856153045,2812.7989853667127,8918.859907363549
113,surrogate_cell_00113,1.0564277,1.0607071,1.0669525,1.5487764,-0.48182389999999997,-0.000228496502250231,1.0780865338613865,1.0671932,-0.0002406999999999826,-1.98399999999917e-05,1.0688846555555547,-0.02065469406005005,-0.0020693418819217844,8.339461673000278e-05,0.003120171288766126,6.547460821097678,0.08767679255427838,-6.2946400657405395,-2.6312686132505223,0.6144443428745505,-0.662540754406334,2631.2686132505223,7538.018857951878
114,surrogate_cell_00114,1.0602107,1.065452,1.065786,1.5551139,-0.48932790000000015,-0.00027931393519352267,1.0845332947920792,1.0660614,-0.00022450000000007186,-3.370166666664884e-05,1.0690524694444423,-0.025486849568110204,-0.007484927759034368,0.00011702140027850381,-0.4209362223192055,9.004444682238534,0.17304554383646706,-6.622839697214237,-2.6327764724618783,0.837267804382046,-0.40702690147413123,2632.7764724618783,7768.779758330857
115,surrogate_cell_00115,1.0675465,1.0724487,1.0723242,1.5525694,-0.48024520000000015,-0.0002801855883588387,1.0914518296237625,1.0725511,-0.00012210000000001386,-2.0776666666634673e-05,1.074409516666663,-0.02662747669149701,-0.009719310272440934,0.00011335216630641847,-0.3112590641578931,9.984473307917764,0.20781715847839435,-6.079900214246311,-2.701333153732614,1.0942252298051003,-0.40345056782886835,2701.3331537326144,8391.426037260095
116,surrogate_cell_00116,1.0620676,1.0671973,1.0669814,1.5429323,-0.47595089999999995,-0.00027761537233723786,1.0859469549306935,1.0672159,-0.00023450000000013738,-2.7376666666612695e-05,1.069721516666661,-0.04173924559014286,-0.012822803132637723,0.00019710326404529676,-0.44031098266106533,13.117382258567408,0.3615275442236806,-6.180652428112778,-2.6399083646359087,1.2593771492138721,-0.41238266177884864,2639.9083646359086,8228.49332288851
117,surrogate_cell_00117,1.0535485,1.0592375,1.0672709,1.533872,-0.4666010999999999,-0.00020554677287729884,1.0761775562574263,1.067407,-0.00013609999999997235,-6.486666666671511e-06,1.067903088888889,-0.035302791679947654,-0.012654983196999176,0.0001626586012996472,-0.2822077688926014,12.732576755003603,0.3228072010159787,-6.135246558496794,-2.663743923017675,1.392360001512628,-0.5644804419949355,2663.743923017675,8487.891688926222
118,surrogate_cell_00118,1.0560061,1.0616062,1.0696858,1.5402203,-0.4705345000000001,-0.0002137443108310934,1.0790605133861395,1.0697798,-9.40000000000385e-05,-1.1604999999944048e-05,1.0707988194444384,-0.029526510398414807,-0.009479335413006995,0.00011377441487472282,-0.5474062943232136,9.664858324537446,0.2036322147470113,-7.962182421890644,-2.817988758005813,1.5344539003051028,-0.8561727093363478,2817.988758005813,9475.514540552249
119,surrogate_cell_00119,1.0521023,1.0564159,1.0625606,1.5483543,-0.4857936999999999,-0.00024305583618362055,1.0744745668910896,1.0631095,-0.0004416999999998783,-7.225333333328159e-05,1.06963655555555,-0.021255901628785212,-0.0017058479133907698,0.00010728797431909545,0.4543623750825698,7.372999065876973,0.11019789142271509,-6.08022529241944,-2.5691687632881215,0.6168685095174168,-0.7853288603097154,2569.1687632881217,7217.496643772833
